,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
1702,38.0,2.980114e-06,0.38752134104449876,0.33,0.6,0.25,37,0.7722197397092458
1703,77.0,2.163384e-06,0.298282974407974,0.33,0.6,0.25,37,0.4497963327151584
1704,79.0,4.684808e-07,0.30300307931509673,0.33,0.6,0.25,37,1.3061502620263852
1705,143.0,2.2025e-08,1.0,0.33,0.6,0.25,37,1.9739233472921813
1706,145.0,4.405e-08,0.2475,0.33,0.6,0.25,37,1.6494312204129222
1707,2791633391.0,2.207715e-08,0.0,0.33,0.6,0.25,37,5.20425676148907
1708,2286860921.0,3.996284e-08,0.0,0.33,0.6,0.25,37,9.542939813236542
1709,6.0,2.585457e-07,0.5859908639578999,0.33,0.6,0.25,38,1.4241964852447488
1710,32.0,3.791778e-08,0.2875267222922861,0.33,0.6,0.25,38,1.193241869229262
1711,47.0,2.686241e-06,0.3025717495702772,0.33,0.6,0.25,38,0.8501500483958919
1712,52.0,4.405e-08,0.2475,0.33,0.6,0.25,38,1.464825627363879
1713,53.0,2.621183e-06,0.35155308445845307,0.33,0.6,0.25,38,0.48640314605265245
1714,3869596591.0,3.175201e-08,0.0,0.33,0.6,0.25,38,5.204015623984779
1715,217284033.0,2.674726e-08,0.0,0.33,0.6,0.25,38,9.541133583038159
1716,451270221.0,2.777935e-08,0.0,0.33,0.6,0.25,38,1.5144593559322208
1717,39.0,2.696849e-06,0.3692156867359091,0.33,0.6,0.25,39,0.4677839379827142
1718,50.0,6.6075e-08,0.3111264368,0.33,0.6,0.25,39,1.6397479926276444
1719,57.0,1.439867e-06,0.33105973217457496,0.33,0.6,0.25,39,1.0625437359457384
1720,89.0,5.685392e-08,1.0,0.33,0.6,0.25,39,1.5373093497591737
1721,102.0,4.034402e-08,0.2702352170160534,0.33,0.6,0.25,39,1.507722302412381
1722,105.0,1.176907e-06,0.3107363340008854,0.33,0.6,0.25,39,0.6635922748749531
1723,3655816389.0,2.237032e-08,0.0,0.33,0.6,0.25,39,5.203160190606263
1724,1998372786.0,2.37301e-08,0.11092570425866391,0.33,0.6,0.25,39,9.545084164783677
1725,432337108.0,2.37301e-08,0.11092570425866391,0.33,0.6,0.25,39,1.728255840294142
1726,2945849429.0,3.026751e-08,0.17995935516169945,0.33,0.6,0.25,39,1.6061070531347676
1727,66296937.0,2.682234e-08,0.0,0.33,0.6,0.25,39,1.239290983113697
1728,4.0,4.405e-08,0.674224138,0.33,0.6,0.25,40,1.690700573998497
1729,36.0,2.06232e-06,0.36842584852527493,0.33,0.6,0.25,40,0.4748174015169707
1730,39.0,1.990208e-06,0.3044274284847365,0.33,0.6,0.25,40,0.6751805155121755
1731,106.0,1.428226e-06,0.3133807926465878,0.33,0.6,0.25,40,1.0304639473201465
1732,1172086036.0,7.683983e-08,0.6616034222417437,0.33,0.6,0.25,40,5.20398428771812
1733,3149440925.0,3.130334e-08,0.0,0.33,0.6,0.25,40,9.54120185282166
1734,46.0,1.98442e-06,0.3430344234876944,0.33,0.6,0.25,42,0.8041120402907265
1735,50.0,8.986926e-08,0.9370439711966028,0.33,0.6,0.25,42,1.6185698149999903
1736,62.0,2.688507e-06,0.32477592041075914,0.33,0.6,0.25,42,0.4687893803711859
1737,101.0,1.071714e-06,0.27876618303129247,0.33,0.6,0.25,42,1.2320481370130445
1738,150.0,4.405e-08,0.2475,0.33,0.6,0.25,42,1.8470770417146707
1739,47.0,3.21265e-06,0.36952409992213603,0.33,0.6,0.25,43,0.4882299713029792
1740,106.0,2.165e-06,0.33775606478316994,0.33,0.6,0.25,43,0.9998553104193716
1741,125.0,1.10125e-07,0.19799999999999998,0.33,0.6,0.25,43,1.2279894867847383
1742,133.0,6.540697e-08,0.3333704343741959,0.33,0.6,0.25,43,1.6588867570508554
1743,474866315.0,2.929133e-08,0.13035523750201858,0.33,0.6,0.25,43,5.202551820359362
1744,38.0,3.953776e-06,0.3460146638034799,0.33,0.6,0.25,46,0.818193697632606
1745,103.0,1.900067e-06,0.34898660414056043,0.33,0.6,0.25,46,0.41525849125369985
1746,120.0,4.083746e-08,0.2669699584646058,0.33,0.6,0.25,46,1.3831706672676358
1747,144.0,4.405e-08,0.2475,0.33,0.6,0.25,46,1.8389459502303527
1748,690117576.0,3.776658e-08,0.0,0.33,0.6,0.25,46,5.202888453671783
1749,1869365069.0,2.2025e-08,0.0,0.33,0.6,0.25,46,9.546989974575004
1750,965372172.0,2.2025e-08,0.0,0.33,0.6,0.25,46,1.9645828268489627
1751,2533881277.0,2.523754e-08,0.0,0.33,0.6,0.25,46,1.474473391302623
1752,7.0,1.404282e-06,0.39355243656713457,0.33,0.6,0.25,47,0.39017151290419705
1753,70.0,8.81e-08,0.46086206900000004,0.33,0.6,0.25,47,1.8810248756507828
