,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
309,1.0,1.449121e-06,0.5671466440442171,0.33,0.6,0.15,8,0.4162989453470322
310,4.0,1.699721e-06,0.267600755655389,0.33,0.6,0.15,8,0.7254774937471926
311,8.0,1.660614e-06,0.3107806309393193,0.33,0.6,0.15,8,1.3578905708312654
312,9.0,1.619649e-06,0.2809020143664872,0.33,0.6,0.15,8,0.8789629857450201
313,1.0,1.23878e-06,0.5427586155386647,0.33,0.6,0.15,9,0.43623486598212635
314,7.0,3.656223e-06,0.29610853676996074,0.33,0.6,0.15,9,0.7659102229316425
315,13.0,1.439336e-06,0.2845386113226284,0.33,0.6,0.15,9,1.316102810633253
316,3986570268.0,1.482728e-08,0.22798260102302792,0.33,0.6,0.15,9,5.20424093944761
317,1.0,8.059387e-07,0.5319578503212053,0.33,0.6,0.15,10,0.3445937089039311
318,5.0,1.669969e-06,0.40429784506379074,0.33,0.6,0.15,10,0.5678183910605732
319,8.0,2.132099e-06,0.2881292098076433,0.33,0.6,0.15,10,0.895126218982791
320,10.0,1.333027e-06,0.28618200031457247,0.33,0.6,0.15,10,1.1911099451018115
321,13.0,4.361999e-07,0.3034831812967709,0.33,0.6,0.15,10,1.6072527391062152
322,1.0,7.842082e-07,0.5463394096635731,0.33,0.6,0.2,1,0.349708347413361
323,2.0,5.796768e-07,0.6848817262653949,0.33,0.6,0.2,1,0.45995977955970757
324,5.0,3.638845e-06,0.26836863780797854,0.33,0.6,0.2,1,0.7735252810376932
325,12.0,1.267064e-06,0.34436788899722015,0.33,0.6,0.2,1,1.5045604060362747
326,114.0,2.8e-08,0.264,0.33,0.6,0.2,1,1.8700770857743962
327,116.0,2.8e-08,0.264,0.33,0.6,0.2,1,2.404664276984669
328,140.0,2.8e-08,0.264,0.33,0.6,0.2,1,0.7688832256341156
329,3783228500.0,1.575368e-08,0.0,0.33,0.6,0.2,1,5.2025292738827185
330,2.0,2.324357e-06,0.4545928325315645,0.33,0.6,0.2,2,0.4571792103237553
331,6.0,2.671496e-06,0.28396834591397835,0.33,0.6,0.2,2,0.8832443063031762
332,12.0,6.365041e-07,0.31233105961139934,0.33,0.6,0.2,2,1.4092168368794815
333,90.0,1.4e-08,1.0,0.33,0.6,0.2,2,1.7014498345972773
334,1902671923.0,1.437479e-08,0.0,0.33,0.6,0.2,2,5.2024123615620175
335,1.0,1.267505e-06,0.6759024458624423,0.33,0.6,0.2,3,0.37238178814365336
336,4.0,3.45768e-06,0.2700551860673969,0.33,0.6,0.2,3,0.7640999229442266
337,9.0,1.726368e-06,0.3108222132693198,0.33,0.6,0.2,3,1.2851000971747084
338,3662110242.0,1.515355e-08,0.0,0.33,0.6,0.2,3,5.203809804710258
339,1.0,8.985857e-07,0.6257828004099033,0.33,0.6,0.2,4,0.3603102041021573
340,7.0,1.723793e-06,0.3356833391735551,0.33,0.6,0.2,4,0.5761659770190991
341,9.0,1.184988e-06,0.2667057917818577,0.33,0.6,0.2,4,1.3752294310585729
342,12.0,2.45753e-06,0.2859587523098395,0.33,0.6,0.2,4,0.8631952144618542
343,89.0,2.8e-08,0.264,0.33,0.6,0.2,4,2.106471995597535
344,1.0,1.255982e-06,0.46391658373003397,0.33,0.6,0.2,5,0.37967712250091035
345,7.0,3.386102e-06,0.2861280675270071,0.33,0.6,0.2,5,0.7417213543482731
346,8.0,1.788563e-06,0.4215303813590388,0.33,0.6,0.2,5,1.360507034366798
347,1.0,8.873005e-07,0.606301823709025,0.33,0.6,0.2,6,0.3459829920228221
348,5.0,3.050587e-06,0.3458347893510628,0.33,0.6,0.2,6,0.6400976923664656
349,6.0,1.972669e-06,0.2646028449064018,0.33,0.6,0.2,6,1.1222296912013228
350,106.0,1.4e-08,1.0,0.33,0.6,0.2,6,2.311700537674646
351,1.0,1.67301e-06,0.5672775140546481,0.33,0.6,0.2,7,0.4239619562882303
352,4.0,1.963804e-06,0.28422846893404097,0.33,0.6,0.2,7,0.7308741773020843
353,6.0,2.489833e-06,0.2743362801173145,0.33,0.6,0.2,7,1.1262121932691644
354,14.0,3.535e-07,0.2567128712871288,0.33,0.6,0.2,7,1.7410393698089892
355,1.0,1.449121e-06,0.6324645806536054,0.33,0.6,0.2,8,0.4162989453470322
356,4.0,1.699721e-06,0.25641917366046146,0.33,0.6,0.2,8,0.7254774937471926
357,8.0,1.660614e-06,0.29316064218817056,0.33,0.6,0.2,8,1.3578905708312654
358,9.0,1.619649e-06,0.26454785368105493,0.33,0.6,0.2,8,0.8789629857450201
359,1.0,1.23878e-06,0.6134639832703414,0.33,0.6,0.2,9,0.43623486598212635
360,7.0,3.656223e-06,0.2807053620228117,0.33,0.6,0.2,9,0.7659102229316425
361,13.0,1.439336e-06,0.26741960644815854,0.33,0.6,0.2,9,1.316102810633253
362,3986570268.0,1.482728e-08,0.26961821648396495,0.33,0.6,0.2,9,5.20424093944761
363,1.0,8.059387e-07,0.6051087486331155,0.33,0.6,0.2,10,0.3445937089039311
364,5.0,1.669969e-06,0.4179331352338476,0.33,0.6,0.2,10,0.5678183910605732
365,8.0,2.132099e-06,0.2707941798418682,0.33,0.6,0.2,10,0.895126218982791
366,10.0,1.333027e-06,0.2691418353366686,0.33,0.6,0.2,10,1.1911099451018115
367,13.0,4.361999e-07,0.28688987166969404,0.33,0.6,0.2,10,1.6072527391062152
368,1.0,7.842082e-07,0.6098037987207985,0.33,0.6,0.25,1,0.349708347413361
369,2.0,5.796768e-07,0.7547669531193936,0.33,0.6,0.25,1,0.45995977955970757
370,5.0,3.638845e-06,0.2553616632739234,0.33,0.6,0.25,1,0.7735252810376932
371,12.0,1.267064e-06,0.3249633486990397,0.33,0.6,0.25,1,1.5045604060362747
372,114.0,2.8e-08,0.2475,0.33,0.6,0.25,1,1.8700770857743962
373,116.0,2.8e-08,0.2475,0.33,0.6,0.25,1,2.404664276984669
374,140.0,2.8e-08,0.2475,0.33,0.6,0.25,1,0.7688832256341156
375,3783228500.0,1.575368e-08,0.0,0.33,0.6,0.25,1,5.2025292738827185
376,2.0,2.324357e-06,0.47879797241003424,0.33,0.6,0.25,2,0.4571792103237553
377,6.0,2.671496e-06,0.27138751640621694,0.33,0.6,0.25,2,0.8832443063031762
378,12.0,6.365041e-07,0.29418506495087776,0.33,0.6,0.25,2,1.4092168368794815
379,90.0,1.4e-08,1.0,0.33,0.6,0.25,2,1.7014498345972773
380,1902671923.0,1.437479e-08,0.0,0.33,0.6,0.25,2,5.2024123615620175
381,1.0,1.267505e-06,0.7256199425520441,0.33,0.6,0.25,3,0.37238178814365336
382,4.0,3.45768e-06,0.26162797532243603,0.33,0.6,0.25,3,0.7640999229442266
383,9.0,1.726368e-06,0.29368150448193286,0.33,0.6,0.25,3,1.2851000971747084
384,3662110242.0,1.515355e-08,0.0,0.33,0.6,0.25,3,5.203809804710258
385,1.0,8.985857e-07,0.6984670007878218,0.33,0.6,0.25,4,0.3603102041021573
386,7.0,1.723793e-06,0.34299796398832877,0.33,0.6,0.25,4,0.5761659770190991
387,9.0,1.184988e-06,0.24981458615502153,0.33,0.6,0.25,4,1.3752294310585729
388,12.0,2.45753e-06,0.2710635356166558,0.33,0.6,0.25,4,0.8631952144618542
389,89.0,2.8e-08,0.2475,0.33,0.6,0.25,4,2.106471995597535
390,1.0,1.255982e-06,0.5064949958194633,0.33,0.6,0.25,5,0.37967712250091035
391,7.0,3.386102e-06,0.27004040647800914,0.33,0.6,0.25,5,0.7417213543482731
392,8.0,1.788563e-06,0.4291995235549433,0.33,0.6,0.25,5,1.360507034366798
393,1.0,8.873005e-07,0.6699422360715566,0.33,0.6,0.25,6,0.3459829920228221
394,5.0,3.050587e-06,0.34523864536859233,0.33,0.6,0.25,6,0.6400976923664656
395,6.0,1.972669e-06,0.24976086091010027,0.33,0.6,0.25,6,1.1222296912013228
396,106.0,1.4e-08,1.0,0.33,0.6,0.25,6,2.311700537674646
397,1.0,1.67301e-06,0.6142748901545114,0.33,0.6,0.25,7,0.4239619562882303
398,4.0,1.963804e-06,0.2742896362546258,0.33,0.6,0.25,7,0.7308741773020843
399,6.0,2.489833e-06,0.2581669132026124,0.33,0.6,0.25,7,1.1262121932691644
400,14.0,3.535e-07,0.24004950495049507,0.33,0.6,0.25,7,1.7410393698089892
401,1.0,1.449121e-06,0.697420227909195,0.33,0.6,0.25,8,0.4162989453470322
402,4.0,1.699721e-06,0.2453680051843803,0.33,0.6,0.25,8,0.7254774937471926
403,8.0,1.660614e-06,0.27542824521532405,0.33,0.6,0.25,8,1.3578905708312654
404,9.0,1.619649e-06,0.2481648801684811,0.33,0.6,0.25,8,0.8789629857450201
405,1.0,1.23878e-06,0.6842541109931415,0.33,0.6,0.25,9,0.43623486598212635
406,7.0,3.656223e-06,0.26518731460963957,0.33,0.6,0.25,9,0.7659102229316425
407,13.0,1.439336e-06,0.2503654462891223,0.33,0.6,0.25,9,1.316102810633253
408,3986570268.0,1.482728e-08,0.3286947270869495,0.33,0.6,0.25,9,5.20424093944761
409,1.0,8.059387e-07,0.6782306943758045,0.33,0.6,0.25,10,0.3445937089039311
410,5.0,1.669969e-06,0.43147061890370425,0.33,0.6,0.25,10,0.5678183910605732
411,8.0,2.132099e-06,0.2536561388565915,0.33,0.6,0.25,10,0.895126218982791
412,10.0,1.333027e-06,0.25208416633721614,0.33,0.6,0.25,10,1.1911099451018115
413,13.0,4.361999e-07,0.2700825928662523,0.33,0.6,0.25,10,1.6072527391062152
414,1.0,7.842082e-07,0.6746011678556793,0.33,0.6,0.3,1,0.349708347413361
415,2.0,5.796768e-07,0.8242013548066784,0.33,0.6,0.3,1,0.45995977955970757
416,5.0,3.638845e-06,0.24206741808843193,0.33,0.6,0.3,1,0.7735252810376932
417,12.0,1.267064e-06,0.3062806871349829,0.33,0.6,0.3,1,1.5045604060362747
418,114.0,2.8e-08,0.231,0.33,0.6,0.3,1,1.8700770857743962
419,116.0,2.8e-08,0.231,0.33,0.6,0.3,1,2.404664276984669
420,140.0,2.8e-08,0.231,0.33,0.6,0.3,1,0.7688832256341156
421,3783228500.0,1.575368e-08,0.0,0.33,0.6,0.3,1,5.2025292738827185
422,2.0,2.324357e-06,0.5029121086577001,0.33,0.6,0.3,2,0.4571792103237553
423,6.0,2.671496e-06,0.2598508721468279,0.33,0.6,0.3,2,0.8832443063031762
424,12.0,6.365041e-07,0.2760390702903564,0.33,0.6,0.3,2,1.4092168368794815
425,90.0,1.4e-08,1.0,0.33,0.6,0.3,2,1.7014498345972773
426,1902671923.0,1.437479e-08,0.0,0.33,0.6,0.3,2,5.2024123615620175
427,1.0,1.267505e-06,0.7759739605663158,0.33,0.6,0.3,3,0.37238178814365336
428,4.0,3.45768e-06,0.2513785201516571,0.33,0.6,0.3,3,0.7640999229442266
429,9.0,1.726368e-06,0.27669217325174494,0.33,0.6,0.3,3,1.2851000971747084
430,3662110242.0,1.515355e-08,0.0,0.33,0.6,0.3,3,5.203809804710258
431,1.0,8.985857e-07,0.7595024692700933,0.33,0.6,0.3,4,0.3603102041021573
432,7.0,1.723793e-06,0.3511464091643642,0.33,0.6,0.3,4,0.5761659770190991
433,9.0,1.184988e-06,0.24098482823145334,0.33,0.6,0.3,4,1.3752294310585729
434,12.0,2.45753e-06,0.2561683189405623,0.33,0.6,0.3,4,0.8631952144618542
435,89.0,2.8e-08,0.231,0.33,0.6,0.3,4,2.106471995597535
436,1.0,1.255982e-06,0.5496976212187439,0.33,0.6,0.3,5,0.37967712250091035
437,7.0,3.386102e-06,0.2535668543251207,0.33,0.6,0.3,5,0.7417213543482731
438,8.0,1.788563e-06,0.4368686660065465,0.33,0.6,0.3,5,1.360507034366798
439,1.0,8.873005e-07,0.730216045141226,0.33,0.6,0.3,6,0.3459829920228221
440,5.0,3.050587e-06,0.3438596410234,0.33,0.6,0.3,6,0.6400976923664656
441,6.0,1.972669e-06,0.2362048967775807,0.33,0.6,0.3,6,1.1222296912013228
442,106.0,1.4e-08,1.0,0.33,0.6,0.3,6,2.311700537674646
443,1.0,1.67301e-06,0.6612521165444906,0.33,0.6,0.3,7,0.4239619562882303
444,4.0,1.963804e-06,0.2649045868472689,0.33,0.6,0.3,7,0.7308741773020843
445,6.0,2.489833e-06,0.24104950010703524,0.33,0.6,0.3,7,1.1262121932691644
446,14.0,3.535e-07,0.22338613861386142,0.33,0.6,0.3,7,1.7410393698089892
447,1.0,1.449121e-06,0.7603470598420239,0.33,0.6,0.3,8,0.4162989453470322
448,4.0,1.699721e-06,0.23504715268564647,0.33,0.6,0.3,8,0.7254774937471926
449,8.0,1.660614e-06,0.25706636220096907,0.33,0.6,0.3,8,1.3578905708312654
450,9.0,1.619649e-06,0.2316205548239155,0.33,0.6,0.3,8,0.8789629857450201
451,1.0,1.23878e-06,0.7437740292869494,0.33,0.6,0.3,9,0.43623486598212635
452,7.0,3.656223e-06,0.25055973252202524,0.33,0.6,0.3,9,0.7659102229316425
453,13.0,1.439336e-06,0.23367441653651397,0.33,0.6,0.3,9,1.316102810633253
454,3986570268.0,1.482728e-08,0.43645763954871813,0.33,0.6,0.3,9,5.20424093944761
455,1.0,8.059387e-07,0.7511905111575692,0.33,0.6,0.3,10,0.3445937089039311
456,5.0,1.669969e-06,0.44446038810900085,0.33,0.6,0.3,10,0.5678183910605732
457,8.0,2.132099e-06,0.23762123616211062,0.33,0.6,0.3,10,0.895126218982791
458,10.0,1.333027e-06,0.2349284748170891,0.33,0.6,0.3,10,1.1911099451018115
459,13.0,4.361999e-07,0.2520770866751689,0.33,0.6,0.3,10,1.6072527391062152
460,1.0,7.842082e-07,0.41631206270647686,0.33,0.7,0.1,1,0.349708347413361
461,2.0,5.796768e-07,0.5408220597926295,0.33,0.7,0.1,1,0.45995977955970757
462,5.0,3.638845e-06,0.29576436099982184,0.33,0.7,0.1,1,0.7735252810376932
463,12.0,1.267064e-06,0.3833268613127645,0.33,0.7,0.1,1,1.5045604060362747
464,114.0,2.8e-08,0.297,0.33,0.7,0.1,1,1.8700770857743962
465,116.0,2.8e-08,0.297,0.33,0.7,0.1,1,2.404664276984669
466,140.0,2.8e-08,0.297,0.33,0.7,0.1,1,0.7688832256341156
467,3783228500.0,1.575368e-08,0.0,0.33,0.7,0.1,1,5.2025292738827185
468,2.0,2.324357e-06,0.40163591161729806,0.33,0.7,0.1,2,0.4571792103237553
469,6.0,2.671496e-06,0.30823119259592324,0.33,0.7,0.1,2,0.8832443063031762
470,12.0,6.365041e-07,0.34862304893244206,0.33,0.7,0.1,2,1.4092168368794815
471,90.0,1.4e-08,1.0,0.33,0.7,0.1,2,1.7014498345972773
472,1902671923.0,1.437479e-08,0.0,0.33,0.7,0.1,2,5.2024123615620175
473,1.0,1.267505e-06,0.5421283019807923,0.33,0.7,0.1,3,0.37238178814365336
474,4.0,3.45768e-06,0.29366212797791197,0.33,0.7,0.1,3,0.7640999229442266
475,9.0,1.726368e-06,0.3474546948661391,0.33,0.7,0.1,3,1.2851000971747084
476,3662110242.0,1.515355e-08,0.0,0.33,0.7,0.1,3,5.203809804710258
477,1.0,8.985857e-07,0.4754481105204211,0.33,0.7,0.1,4,0.3603102041021573
478,7.0,1.723793e-06,0.32273644225263703,0.33,0.7,0.1,4,0.5761659770190991
479,9.0,1.184988e-06,0.3024975780345455,0.33,0.7,0.1,4,1.3752294310585729
480,12.0,2.45753e-06,0.3142551301510052,0.33,0.7,0.1,4,0.8631952144618542
481,89.0,2.8e-08,0.297,0.33,0.7,0.1,4,2.106471995597535
482,1.0,1.255982e-06,0.38101501280163536,0.33,0.7,0.1,5,0.37967712250091035
483,7.0,3.386102e-06,0.3181251874082157,0.33,0.7,0.1,5,0.7417213543482731
484,8.0,1.788563e-06,0.4049433353293491,0.33,0.7,0.1,5,1.360507034366798
485,1.0,8.873005e-07,0.47375701292279787,0.33,0.7,0.1,6,0.3459829920228221
486,5.0,3.050587e-06,0.346960258850288,0.33,0.7,0.1,6,0.6400976923664656
487,6.0,1.972669e-06,0.29697565425951433,0.33,0.7,0.1,6,1.1222296912013228
488,106.0,1.4e-08,1.0,0.33,0.7,0.1,6,2.311700537674646
489,1.0,1.67301e-06,0.4660304111276499,0.33,0.7,0.1,7,0.4239619562882303
490,4.0,1.963804e-06,0.3097872994326304,0.33,0.7,0.1,7,0.7308741773020843
491,6.0,2.489833e-06,0.3070079492613896,0.33,0.7,0.1,7,1.1262121932691644
492,14.0,3.535e-07,0.2900396039603961,0.33,0.7,0.1,7,1.7410393698089892
493,1.0,1.449121e-06,0.4980856210995032,0.33,0.7,0.1,8,0.4162989453470322
494,4.0,1.699721e-06,0.27973434071434866,0.33,0.7,0.1,8,0.7254774937471926
495,8.0,1.660614e-06,0.3284006196904679,0.33,0.7,0.1,8,1.3578905708312654
496,9.0,1.619649e-06,0.2984663137918566,0.33,0.7,0.1,8,0.8789629857450201
497,1.0,1.23878e-06,0.4680793462763187,0.33,0.7,0.1,9,0.43623486598212635
498,7.0,3.656223e-06,0.31157034682463913,0.33,0.7,0.1,9,0.7659102229316425
499,13.0,1.439336e-06,0.3016576161970983,0.33,0.7,0.1,9,1.316102810633253
500,3986570268.0,1.482728e-08,0.18404136817707045,0.33,0.7,0.1,9,5.20424093944761
501,1.0,8.059387e-07,0.45479141279603524,0.33,0.7,0.1,10,0.3445937089039311
502,5.0,1.669969e-06,0.3892295805091791,0.33,0.7,0.1,10,0.5678183910605732
503,8.0,2.132099e-06,0.3054642397734188,0.33,0.7,0.1,10,0.895126218982791
504,10.0,1.333027e-06,0.30763317872281154,0.33,0.7,0.1,10,1.1911099451018115
505,13.0,4.361999e-07,0.3200764909238478,0.33,0.7,0.1,10,1.6072527391062152
506,1.0,7.842082e-07,0.47775110402229065,0.33,0.7,0.15,1,0.349708347413361
507,2.0,5.796768e-07,0.6087236903995469,0.33,0.7,0.15,1,0.45995977955970757
508,5.0,3.638845e-06,0.283550870225411,0.33,0.7,0.15,1,0.7735252810376932
509,12.0,1.267064e-06,0.36373945307055144,0.33,0.7,0.15,1,1.5045604060362747
510,114.0,2.8e-08,0.2805,0.33,0.7,0.15,1,1.8700770857743962
511,116.0,2.8e-08,0.2805,0.33,0.7,0.15,1,2.404664276984669
512,140.0,2.8e-08,0.2805,0.33,0.7,0.15,1,0.7688832256341156
513,3783228500.0,1.575368e-08,0.0,0.33,0.7,0.15,1,5.2025292738827185
514,2.0,2.324357e-06,0.42680115086410897,0.33,0.7,0.15,2,0.4571792103237553
515,6.0,2.671496e-06,0.29719131082181605,0.33,0.7,0.15,2,0.8832443063031762
516,12.0,6.365041e-07,0.3304770542719207,0.33,0.7,0.15,2,1.4092168368794815
517,90.0,1.4e-08,1.0,0.33,0.7,0.15,2,1.7014498345972773
518,1902671923.0,1.437479e-08,0.0,0.33,0.7,0.15,2,5.2024123615620175
519,1.0,1.267505e-06,0.6119134637008348,0.33,0.7,0.15,3,0.37238178814365336
520,4.0,3.45768e-06,0.282069657097239,0.33,0.7,0.15,3,0.7640999229442266
521,9.0,1.726368e-06,0.3289325721205831,0.33,0.7,0.15,3,1.2851000971747084
522,3662110242.0,1.515355e-08,0.0,0.33,0.7,0.15,3,5.203809804710258
523,1.0,8.985857e-07,0.5465320360284929,0.33,0.7,0.15,4,0.3603102041021573
524,7.0,1.723793e-06,0.3303619750167218,0.33,0.7,0.15,4,0.5761659770190991
525,9.0,1.184988e-06,0.2862172443940361,0.33,0.7,0.15,4,1.3752294310585729
526,12.0,2.45753e-06,0.30035593868640464,0.33,0.7,0.15,4,0.8631952144618542
527,89.0,2.8e-08,0.2805,0.33,0.7,0.15,4,2.106471995597535
528,1.0,1.255982e-06,0.4244981189275585,0.33,0.7,0.15,5,0.37967712250091035
529,7.0,3.386102e-06,0.3020862435134362,0.33,0.7,0.15,5,0.7417213543482731
530,8.0,1.788563e-06,0.41198809696201194,0.33,0.7,0.15,5,1.360507034366798
531,1.0,8.873005e-07,0.5438767803683331,0.33,0.7,0.15,6,0.3459829920228221
532,5.0,3.050587e-06,0.3454067874264313,0.33,0.7,0.15,6,0.6400976923664656
533,6.0,1.972669e-06,0.2807661430698827,0.33,0.7,0.15,6,1.1222296912013228
534,106.0,1.4e-08,1.0,0.33,0.7,0.15,6,2.311700537674646
535,1.0,1.67301e-06,0.5148721831548448,0.33,0.7,0.15,7,0.4239619562882303
536,4.0,1.963804e-06,0.2976902353025171,0.33,0.7,0.15,7,0.7308741773020843
537,6.0,2.489833e-06,0.29145931607996745,0.33,0.7,0.15,7,1.1262121932691644
538,14.0,3.535e-07,0.2733762376237624,0.33,0.7,0.15,7,1.7410393698089892
539,1.0,1.449121e-06,0.5615320137747871,0.33,0.7,0.15,8,0.4162989453470322
540,4.0,1.699721e-06,0.2690287602102541,0.33,0.7,0.15,8,0.7254774937471926
541,8.0,1.660614e-06,0.3107806309393193,0.33,0.7,0.15,8,1.3578905708312654
542,9.0,1.619649e-06,0.28271722247639264,0.33,0.7,0.15,8,0.8789629857450201
543,1.0,1.23878e-06,0.5367977624289573,0.33,0.7,0.15,9,0.43623486598212635
544,7.0,3.656223e-06,0.296024385884744,0.33,0.7,0.15,9,0.7659102229316425
545,13.0,1.439336e-06,0.2845386113226284,0.33,0.7,0.15,9,1.316102810633253
546,3986570268.0,1.482728e-08,0.22452417447339473,0.33,0.7,0.15,9,5.20424093944761
547,1.0,8.059387e-07,0.5259345406790867,0.33,0.7,0.15,10,0.3445937089039311
548,5.0,1.669969e-06,0.4021483831935404,0.33,0.7,0.15,10,0.5678183910605732
549,8.0,2.132099e-06,0.2881292098076433,0.33,0.7,0.15,10,0.895126218982791
550,10.0,1.333027e-06,0.2927985204600758,0.33,0.7,0.15,10,1.1911099451018115
551,13.0,4.361999e-07,0.3034831812967709,0.33,0.7,0.15,10,1.6072527391062152
552,1.0,7.842082e-07,0.5391901453381043,0.33,0.7,0.2,1,0.349708347413361
553,2.0,5.796768e-07,0.6766253210064643,0.33,0.7,0.2,1,0.45995977955970757
554,5.0,3.638845e-06,0.2713373794509999,0.33,0.7,0.2,1,0.7735252810376932
555,12.0,1.267064e-06,0.3441520448283383,0.33,0.7,0.2,1,1.5045604060362747
556,114.0,2.8e-08,0.264,0.33,0.7,0.2,1,1.8700770857743962
557,116.0,2.8e-08,0.264,0.33,0.7,0.2,1,2.404664276984669
558,140.0,2.8e-08,0.264,0.33,0.7,0.2,1,0.7688832256341156
559,3783228500.0,1.575368e-08,0.0,0.33,0.7,0.2,1,5.2025292738827185
560,2.0,2.324357e-06,0.45193265205838085,0.33,0.7,0.2,2,0.4571792103237553
561,6.0,2.671496e-06,0.28579918125417736,0.33,0.7,0.2,2,0.8832443063031762
562,12.0,6.365041e-07,0.31233105961139934,0.33,0.7,0.2,2,1.4092168368794815
563,90.0,1.4e-08,1.0,0.33,0.7,0.2,2,1.7014498345972773
564,1902671923.0,1.437479e-08,0.0,0.33,0.7,0.2,2,5.2024123615620175
565,1.0,1.267505e-06,0.6701753938957788,0.33,0.7,0.2,3,0.37238178814365336
566,4.0,3.45768e-06,0.2726932380622745,0.33,0.7,0.2,3,0.7640999229442266
567,9.0,1.726368e-06,0.31061098883828175,0.33,0.7,0.2,3,1.2851000971747084
568,3662110242.0,1.515355e-08,0.0,0.33,0.7,0.2,3,5.203809804710258
569,1.0,8.985857e-07,0.6176159615365652,0.33,0.7,0.2,4,0.3603102041021573
570,7.0,1.723793e-06,0.33814249158686693,0.33,0.7,0.2,4,0.5761659770190991
571,9.0,1.184988e-06,0.26993691075352666,0.33,0.7,0.2,4,1.3752294310585729
572,12.0,2.45753e-06,0.285791823497577,0.33,0.7,0.2,4,0.8631952144618542
573,89.0,2.8e-08,0.264,0.33,0.7,0.2,4,2.106471995597535
574,1.0,1.255982e-06,0.4679812250534818,0.33,0.7,0.2,5,0.37967712250091035
575,7.0,3.386102e-06,0.286047299618657,0.33,0.7,0.2,5,0.7417213543482731
576,8.0,1.788563e-06,0.41903285859467443,0.33,0.7,0.2,5,1.360507034366798
577,1.0,8.873005e-07,0.6120553602875267,0.33,0.7,0.2,6,0.3459829920228221
578,5.0,3.050587e-06,0.3443704885991929,0.33,0.7,0.2,6,0.6400976923664656
579,6.0,1.972669e-06,0.26455663198776214,0.33,0.7,0.2,6,1.1222296912013228
580,106.0,1.4e-08,1.0,0.33,0.7,0.2,6,2.311700537674646
581,1.0,1.67301e-06,0.5637792373151435,0.33,0.7,0.2,7,0.4239619562882303
582,4.0,1.963804e-06,0.28553755613150583,0.33,0.7,0.2,7,0.7308741773020843
583,6.0,2.489833e-06,0.2759106828985452,0.33,0.7,0.2,7,1.1262121932691644
584,14.0,3.535e-07,0.2567128712871288,0.33,0.7,0.2,7,1.7410393698089892
585,1.0,1.449121e-06,0.624978406450071,0.33,0.7,0.2,8,0.4162989453470322
586,4.0,1.699721e-06,0.25832317970615964,0.33,0.7,0.2,8,0.7254774937471926
587,8.0,1.660614e-06,0.29316064218817056,0.33,0.7,0.2,8,1.3578905708312654
588,9.0,1.619649e-06,0.26696813116092866,0.33,0.7,0.2,8,0.8789629857450201
589,1.0,1.23878e-06,0.6055161785815958,0.33,0.7,0.2,9,0.43623486598212635
590,7.0,3.656223e-06,0.28059316083486446,0.33,0.7,0.2,9,0.7659102229316425
591,13.0,1.439336e-06,0.26741960644815854,0.33,0.7,0.2,9,1.316102810633253
592,3986570268.0,1.482728e-08,0.26500698076971924,0.33,0.7,0.2,9,5.20424093944761
593,1.0,8.059387e-07,0.5970776685621382,0.33,0.7,0.2,10,0.3445937089039311
594,5.0,1.669969e-06,0.41506718587790165,0.33,0.7,0.2,10,0.5678183910605732
595,8.0,2.132099e-06,0.2707941798418682,0.33,0.7,0.2,10,0.895126218982791
596,10.0,1.333027e-06,0.2779638621973399,0.33,0.7,0.2,10,1.1911099451018115
597,13.0,4.361999e-07,0.28688987166969404,0.33,0.7,0.2,10,1.6072527391062152
598,1.0,7.842082e-07,0.6008672186799372,0.33,0.7,0.25,1,0.349708347413361
599,2.0,5.796768e-07,0.7444464469683798,0.33,0.7,0.25,1,0.45995977955970757
600,5.0,3.638845e-06,0.2590725903411661,0.33,0.7,0.25,1,0.7735252810376932
601,12.0,1.267064e-06,0.32469354349898666,0.33,0.7,0.25,1,1.5045604060362747
602,114.0,2.8e-08,0.2475,0.33,0.7,0.25,1,1.8700770857743962
603,116.0,2.8e-08,0.2475,0.33,0.7,0.25,1,2.404664276984669
604,140.0,2.8e-08,0.2475,0.33,0.7,0.25,1,0.7688832256341156
605,3783228500.0,1.575368e-08,0.0,0.33,0.7,0.25,1,5.2025292738827185
606,2.0,2.324357e-06,0.47627730556806436,0.33,0.7,0.25,2,0.4571792103237553
607,6.0,2.671496e-06,0.2734703837065361,0.33,0.7,0.25,2,0.8832443063031762
608,12.0,6.365041e-07,0.29418506495087776,0.33,0.7,0.25,2,1.4092168368794815
609,90.0,1.4e-08,1.0,0.33,0.7,0.25,2,1.7014498345972773
610,1902671923.0,1.437479e-08,0.0,0.33,0.7,0.25,2,5.2024123615620175
611,1.0,1.267505e-06,0.718230346595912,0.33,0.7,0.25,3,0.37238178814365336
612,4.0,3.45768e-06,0.2650260011960724,0.33,0.7,0.25,3,0.7640999229442266
613,9.0,1.726368e-06,0.29341747395394785,0.33,0.7,0.25,3,1.2851000971747084
614,3662110242.0,1.515355e-08,0.0,0.33,0.7,0.25,3,5.203809804710258
615,1.0,8.985857e-07,0.6883363528078172,0.33,0.7,0.25,4,0.3603102041021573
616,7.0,1.723793e-06,0.34601776044648813,0.33,0.7,0.25,4,0.5761659770190991
617,9.0,1.184988e-06,0.2538141033214401,0.33,0.7,0.25,4,1.3752294310585729
618,12.0,2.45753e-06,0.2708833584940977,0.33,0.7,0.25,4,0.8631952144618542
