,hash,mass,cmf,tot_disk_cmf,boundary,percentage,sim_id,semi
242,50.0,1.686873e-06,0.2755533305098304,0.33,0.7,0.2,10,1.063574237953269
243,60.0,2.750046e-08,0.264,0.33,0.7,0.2,10,1.5789566492117775
244,138.0,1.066229e-06,0.27074117890296767,0.33,0.7,0.2,10,5.203483299267175
245,1902671923.0,1.615814e-08,0.0,0.33,0.7,0.2,10,
246,1.0,3.571414e-09,0.437170154,0.33,0.8,0.1,1,0.38599613445730013
247,2.0,1.031458e-08,0.437170154,0.33,0.8,0.1,1,0.626616243359372
248,5.0,4.907014e-07,0.4011342209324569,0.33,0.8,0.1,1,0.901010564682834
249,17.0,1.716894e-06,0.3430655291390585,0.33,0.8,0.1,1,1.207003496496614
250,28.0,1.288883e-06,0.3292666946325835,0.33,0.8,0.1,1,2.1946137049397834
251,39.0,1.051691e-06,0.272178603309654,0.33,0.8,0.1,1,1.572721416044071
252,82.0,1.4e-08,1.0,0.33,0.8,0.1,1,5.2055725528017485
253,127.0,7.449397e-07,0.3650703430626666,0.33,0.8,0.1,1,
254,1565786989.0,1.4e-08,0.0,0.33,0.8,0.1,1,
255,5.0,8.021971e-07,0.3811858465145089,0.33,0.8,0.1,2,0.4475532854269146
256,17.0,1.612884e-06,0.3738056326326582,0.33,0.8,0.1,2,0.718617790169643
257,28.0,2.502864e-06,0.3284838842045911,0.33,0.8,0.1,2,1.0139720437617796
258,33.0,4.207785e-08,0.297,0.33,0.8,0.1,2,1.838161559444198
259,91.0,2.044554e-08,0.297,0.33,0.8,0.1,2,1.9488892175518302
260,3321237907.0,1.64993e-08,0.0,0.33,0.8,0.1,2,5.203561144988754
261,1130108289.0,1.478972e-08,0.0,0.33,0.8,0.1,2,9.545171143508075
262,3349724438.0,1.4e-08,0.0,0.33,0.8,0.1,2,1.556861209456863
263,1.0,3.571414e-09,0.437170154,0.33,0.8,0.1,4,1.1706488675163185
264,2.0,1.031458e-08,0.437170154,0.33,0.8,0.1,4,0.5925739737572171
265,28.0,1.55808e-06,0.34898347507299515,0.33,0.8,0.1,4,1.7044583796128354
266,39.0,2.860519e-06,0.3908842305585143,0.33,0.8,0.1,4,
267,83.0,5.411257e-07,0.32097252064257736,0.33,0.8,0.1,4,
268,1.0,3.571414e-09,0.437170154,0.33,0.8,0.1,6,0.5432383608818007
269,17.0,1.862641e-06,0.3829433987909828,0.33,0.8,0.1,6,0.9056756791449558
270,50.0,1.876009e-06,0.3284433395780906,0.33,0.8,0.1,6,1.8262148597958137
271,83.0,5.009306e-07,0.31059323135779676,0.33,0.8,0.1,6,1.5181856319048104
272,100.0,2.07181e-08,0.27412961951144166,0.33,0.8,0.1,6,1.285708878360746
273,105.0,1.262919e-06,0.3519534687687896,0.33,0.8,0.1,6,
274,5.0,3.984345e-07,0.43557695205926994,0.33,0.8,0.1,9,0.3785233221707783
275,17.0,3.230941e-06,0.3628116316797944,0.33,0.8,0.1,9,0.6935371557544511
276,39.0,1.421326e-06,0.29620387919269225,0.33,0.8,0.1,9,1.4947638919761383
277,51.0,3.12257e-08,0.297,0.33,0.8,0.1,9,1.1858801434709472
278,115.0,1.722741e-08,0.297,0.33,0.8,0.1,9,2.397111543159151
279,4083845756.0,1.464304e-08,0.0,0.33,0.8,0.1,9,5.201759604242314
280,2.0,1.031458e-08,0.437170154,0.33,0.8,0.1,10,0.3736308131579339
281,5.0,3.313078e-07,0.6315398625630186,0.33,0.8,0.1,10,0.6925803321671526
282,17.0,2.18953e-06,0.36115766507700975,0.33,0.8,0.1,10,1.062559911206999
283,50.0,1.686873e-06,0.30998474062670967,0.33,0.8,0.1,10,1.063574237953269
284,60.0,2.750046e-08,0.297,0.33,0.8,0.1,10,1.5789566492117775
285,138.0,1.066229e-06,0.3052788344894906,0.33,0.8,0.1,10,5.203483299267175
286,1902671923.0,1.615814e-08,0.0,0.33,0.8,0.1,10,
287,1.0,3.571414e-09,0.490755231,0.33,0.8,0.15,1,0.38599613445730013
288,2.0,1.031458e-08,0.490755231,0.33,0.8,0.15,1,0.626616243359372
289,5.0,4.907014e-07,0.44742471296263564,0.33,0.8,0.15,1,0.901010564682834
290,17.0,1.716894e-06,0.3657809873947546,0.33,0.8,0.15,1,1.207003496496614
291,28.0,1.288883e-06,0.3216661942745371,0.33,0.8,0.15,1,2.1946137049397834
292,39.0,1.051691e-06,0.2568110532212725,0.33,0.8,0.15,1,1.572721416044071
293,82.0,1.4e-08,1.0,0.33,0.8,0.15,1,5.2055725528017485
294,127.0,7.449397e-07,0.34478865733696307,0.33,0.8,0.15,1,
295,1565786989.0,1.4e-08,0.0,0.33,0.8,0.15,1,
296,5.0,8.021971e-07,0.4147875963595182,0.33,0.8,0.15,2,0.4475532854269146
